text
"RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
RT @btvesports: 🏆 L'equip Special Olympics Catalunya (@SOCatalunya ) s'ha proclamat campió de la 10a edició del Trofeu Internacional de fut…
"RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
"RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
https://t.co/wBIbIBMLkc
"The team-up of The International Olympic Committee and Intel, a worldwide sponsor, announced the Intel World Open,… https://t.co/lGLoctu9H2"
"@BrendanHickey1 ESports has no place in The Olympics, get outside and get some fresh air! I’ve been a gamer for 45… https://t.co/YsbFytVlMV"
"RT @t4_research: The ancient Greeks certainly didn’t plan for this. @intel has announced the Intel World Open, a $500k @StreetFighter V and…"
RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
Stoked for #esports in the @Olympics !! https://t.co/2Grabsnf4S
"eSports is still in talks to be in the Olympics.
I'm still looking for great Bahamian players to join me.
#Fortnite… https://t.co/7XX9wc2WBd"
"RT @t4_research: The ancient Greeks certainly didn’t plan for this. @intel has announced the Intel World Open, a $500k @StreetFighter V and…"
"RT @t4_research: The ancient Greeks certainly didn’t plan for this. @intel has announced the Intel World Open, a $500k @StreetFighter V and…"
"RT @finder_esports: Track &amp; Field…&amp; Fortnite???

The esports scene is bigger than it ever has been with people beginning to question if it…"
"Ninja Says Video Games Will Be an Olympic Sport, 'It's a Matter of Time'

There's a ton of money in Esports ... and… https://t.co/YvXZUuCTxY"
"The ancient Greeks certainly didn’t plan for this. @intel has announced the Intel World Open, a $500k… https://t.co/RAzJDOfyMB"
"A game effort, but I've sent along the #IsItASport decision matrix to help him out. . .  https://t.co/u1kSw4JpO4"
"i love esports, but beeing part of the olympics ... i dont know about that https://t.co/JoEfMkmMNE"
"Track &amp; Field…&amp; Fortnite???

The esports scene is bigger than it ever has been with people beginning to question if… https://t.co/6IZOxM4Lyd"
"RT @SOCatalunya: ⚽️ Enhorabona a tots els equips pel gran campionat que heu disputat ! 
1. Special Olympics Catalunya 
2. @crecenpositivo @…"
"Olympicss Wingss | El Primer Torneo por parte de dogworker &amp; AOTS eSports.

Más detalles en:… https://t.co/cDjHN7Cx62"
"Every stream filled with:
 
 - #esports commentary (#RocketLeague in the #Olympics?! #CDL Rosters + #OWL finals )… https://t.co/FsmQnXd0kY"
RT @LIGamingLeague: #LIGLAlerts ESports Star Ninja: 'It's a Matter of Time' Before Video Games Are Olympic Sport https://t.co/Kvp1hVsBPu #l…
#LIGLAlerts ESports Star Ninja: 'It's a Matter of Time' Before Video Games Are Olympic Sport… https://t.co/iaxrdgoSiE
"Ninja is pretty confident that esports will eventually be in the Olympics! 🔥

#esports #Olympics https://t.co/teLBwdew1O"
"RT @oneesportsgg: 6 game titles will be featured at the 2019 Southeast Asian (SEA) Games. Next stop, the Olympics?🥇🌎

#oneesportsgg #seagam…"
"RT @CongressEsports: ""Esports doesn't need to be recognized as an Olympic discipline to be a part of the Olympic movement. It's a win-win s…"
"""Esports doesn't need to be recognized as an Olympic discipline to be a part of the Olympic movement. It's a win-wi… https://t.co/uMa6hmaK8W"
"Will Esports be in the olympics, Ninja explains #eSports https://t.co/HmiO60xLoH"
RT @IntelIndia: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeague…
"New post (Will Esports be in the olympics, Ninja explains) has been published on Games to us -… https://t.co/GJTnOv1teT"
"RT @roundhill: ICYMI, @IntelGaming is hosting Rocket League and Street Fighter world championships leading up to the 2020 Olympics in Tokyo…"
@gaming_twodudes @Ninja That it's only a matter of time before esports is in the Olympics
esports in the olympics should’ve been a thing a long time ago.
"RT @SOCatalunya: ⚽️ Enhorabona a tots els equips pel gran campionat que heu disputat ! 
1. Special Olympics Catalunya 
2. @crecenpositivo @…"
"RT @diagonio: Will Esports be in the olympics, Ninja explains https://t.co/lsC6vYrFGN via @EsportsJunkie #esports_"
"Will Esports be in the olympics, Ninja explains https://t.co/lsC6vYrFGN via @EsportsJunkie #esports_"
RT @IntelIndia: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeague…
RT @btvesports: 🏆 L'equip Special Olympics Catalunya (@SOCatalunya ) s'ha proclamat campió de la 10a edició del Trofeu Internacional de fut…
RT @btvesports: 🏆 L'equip Special Olympics Catalunya (@SOCatalunya ) s'ha proclamat campió de la 10a edició del Trofeu Internacional de fut…
RT @btvesports: 🏆 L'equip Special Olympics Catalunya (@SOCatalunya ) s'ha proclamat campió de la 10a edició del Trofeu Internacional de fut…
🏆 L'equip Special Olympics Catalunya (@SOCatalunya ) s'ha proclamat campió de la 10a edició del Trofeu Internaciona… https://t.co/gZMrGCL3IL
Intel is hosting an Olympics-sanctioned esports tournament in 2020: cc: @Mikequindazzi https://t.co/EzleI941ue https://t.co/ikpJiXSwD6
